filename,day,month,year,hour,date,url,stru
A04/AM21/20201210_044615.WAV,10,12,20,04:46:15,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703006,am_am
A04/AM21/20201210_044640.WAV,10,12,20,04:46:40,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703009,am_am
A04/AM21/20201210_044705.WAV,10,12,20,04:47:05,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703015,am_am
A04/AM21/20201210_044755.WAV,10,12,20,04:47:55,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703025,am_am
A04/AM21/20201210_044820.WAV,10,12,20,04:48:20,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703027,am_am
A04/AM21/20201210_044845.WAV,10,12,20,04:48:45,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703060,am_am
A04/AM21/20201210_044910.WAV,10,12,20,04:49:10,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703109,am_am
A04/AM21/20201210_044935.WAV,10,12,20,04:49:35,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703121,am_am
A04/AM21/20201210_045000.WAV,10,12,20,04:50:00,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703125,am_am
A04/AM21/20201210_045025.WAV,10,12,20,04:50:25,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703133,am_am
A04/AM21/20201210_045050.WAV,10,12,20,04:50:50,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703135,am_am
A04/AM21/20201210_045115.WAV,10,12,20,04:51:15,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703139,am_am
A04/AM21/20201210_045140.WAV,10,12,20,04:51:40,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703145,am_am
A04/AM21/20201210_045205.WAV,10,12,20,04:52:05,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703149,am_am
A04/AM21/20201210_045230.WAV,10,12,20,04:52:30,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703153,am_am
A04/AM21/20201210_045255.WAV,10,12,20,04:52:55,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703156,am_am
A04/AM21/20201210_045320.WAV,10,12,20,04:53:20,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703159,am_am
A04/AM21/20201210_045345.WAV,10,12,20,04:53:45,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703162,am_am
A04/AM21/20201210_045410.WAV,10,12,20,04:54:10,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703164,am_am
A04/AM21/20201210_045435.WAV,10,12,20,04:54:35,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703169,am_am
A04/AM21/20201210_045525.WAV,10,12,20,04:55:25,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703178,am_am
A04/AM21/20201210_045550.WAV,10,12,20,04:55:50,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703180,am_am
A04/AM21/20201210_045615.WAV,10,12,20,04:56:15,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703183,am_am
A04/AM21/20201210_045640.WAV,10,12,20,04:56:40,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703188,am_am
A04/AM21/20201210_045705.WAV,10,12,20,04:57:05,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703191,am_am
A04/AM21/20201210_045730.WAV,10,12,20,04:57:30,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703194,am_am
A04/AM21/20201210_045755.WAV,10,12,20,04:57:55,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703198,am_am
A04/AM21/20201210_045820.WAV,10,12,20,04:58:20,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703201,am_am
A04/AM21/20201210_045845.WAV,10,12,20,04:58:45,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703206,am_am
A04/AM21/20201210_045910.WAV,10,12,20,04:59:10,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38703209,am_am
A04/AM21/20201211_040050.WAV,11,12,20,04:00:50,12/11/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38704384,am_am
A04/AM21/20201211_040025.WAV,11,12,20,04:00:25,12/11/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38704380,am_am
A04/AM21/20201211_040115.WAV,11,12,20,04:01:15,12/11/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38704389,am_am
A04/AM21/20201211_040140.WAV,11,12,20,04:01:40,12/11/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38704394,am_am
A04/AM21/20201211_040205.WAV,11,12,20,04:02:05,12/11/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38704398,am_am
A04/AM21/20210108_034525.WAV,8,1,21,03:45:25,1/8/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38763217,am_am
A04/AM21/20210108_034500.WAV,8,1,21,03:45:00,1/8/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38763203,am_am
A04/AM21/20210102_020910.WAV,2,1,21,02:09:10,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38739026,am_am
A04/AM21/20210117_023050.WAV,17,1,21,02:30:50,1/17/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38788731,am_am
A04/AM21/20201217_025615.WAV,17,12,20,02:56:15,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38715807,am_am
A04/AM21/20210108_034435.WAV,8,1,21,03:44:35,1/8/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38763200,am_am
A04/AM21/20201223_025755.WAV,23,12,20,02:57:55,12/23/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38722679,am_am
A04/AM21/20210128_035730.WAV,28,1,21,03:57:30,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38809343,am_am
A04/AM21/20210109_022705.WAV,9,1,21,02:27:05,1/9/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38765788,am_am
A04/AM21/20210107_035935.WAV,7,1,21,03:59:35,1/7/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38759807,am_am
A04/AM21/20210107_040000.WAV,7,1,21,04:00:00,1/7/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38759810,am_am
A04/AM21/20201217_045050.WAV,17,12,20,04:50:50,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38716549,am_am
A04/AM21/20201217_045140.WAV,17,12,20,04:51:40,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38716553,am_am
A04/AM21/20201217_045205.WAV,17,12,20,04:52:05,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38716556,am_am
A04/AM21/20210102_040000.WAV,2,1,21,04:00:00,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741362,am_am
A04/AM21/20210102_035935.WAV,2,1,21,03:59:35,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741358,am_am
A04/AM21/20210102_030000.WAV,2,1,21,03:00:00,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38740183,am_am
A04/AM21/20210102_035755.WAV,2,1,21,03:57:55,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741283,am_am
A04/AM21/20201217_045500.WAV,17,12,20,04:55:00,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38716568,am_am
A04/AM21/20210102_040025.WAV,2,1,21,04:00:25,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741369,am_am
A04/AM21/20210102_030205.WAV,2,1,21,03:02:05,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38740204,am_am
A04/AM21/20201217_045410.WAV,17,12,20,04:54:10,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38716565,am_am
A04/AM21/20210102_041730.WAV,2,1,21,04:17:30,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741706,am_am
A04/AM21/20210102_040115.WAV,2,1,21,04:01:15,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741380,am_am
A04/AM21/20210102_030705.WAV,2,1,21,03:07:05,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38740247,am_am
A04/AM21/20210102_041615.WAV,2,1,21,04:16:15,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741637,am_am
A04/AM21/20210102_030820.WAV,2,1,21,03:08:20,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38740255,am_am
A04/AM21/20210102_041345.WAV,2,1,21,04:13:45,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741620,am_am
A04/AM21/20210102_041525.WAV,2,1,21,04:15:25,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741631,am_am
A04/AM21/20210102_041755.WAV,2,1,21,04:17:55,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741708,am_am
A04/AM21/20201217_025755.WAV,17,12,20,02:57:55,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38715813,am_am
A04/AM21/20210102_030500.WAV,2,1,21,03:05:00,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38740232,am_am
A04/AM21/20201217_025730.WAV,17,12,20,02:57:30,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38715812,am_am
A04/AM21/20201217_045115.WAV,17,12,20,04:51:15,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38716552,am_am
A04/AM21/20210102_040410.WAV,2,1,21,04:04:10,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741418,am_am
A04/AM21/20210102_041230.WAV,2,1,21,04:12:30,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741612,am_am
A04/AM21/20210102_041640.WAV,2,1,21,04:16:40,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741640,am_am
A04/AM21/20210102_040730.WAV,2,1,21,04:07:30,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741506,am_am
A04/AM21/20210102_041255.WAV,2,1,21,04:12:55,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741614,am_am
A04/AM21/20210102_041435.WAV,2,1,21,04:14:35,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741625,am_am
A04/AM21/20210102_023640.WAV,2,1,21,02:36:40,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38739604,am_am
A04/AM21/20210102_040320.WAV,2,1,21,04:03:20,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741407,am_am
A04/AM21/20210102_040255.WAV,2,1,21,04:02:55,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741404,am_am
A04/AM21/20210107_040205.WAV,7,1,21,04:02:05,1/7/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38759886,am_am
A04/AM21/20210102_035615.WAV,2,1,21,03:56:15,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741269,am_am
A04/AM21/20210107_040140.WAV,7,1,21,04:01:40,1/7/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38759884,am_am
A04/AM21/20210102_040345.WAV,2,1,21,04:03:45,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741413,am_am
A04/AM21/20210102_020935.WAV,2,1,21,02:09:35,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38739028,am_am
A04/AM21/20210102_040550.WAV,2,1,21,04:05:50,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38741492,am_am
A04/AM21/20201217_045025.WAV,17,12,20,04:50:25,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38716548,am_am
A04/AM21/20201217_025705.WAV,17,12,20,02:57:05,12/17/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38715810,am_am
A04/AM21/20210128_041205.WAV,28,1,21,04:12:05,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38809441,am_am
A04/AM21/20210102_021025.WAV,2,1,21,02:10:25,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38739095,am_am
A06/AM30/20210121_201115.WAV,21,1,21,20:11:15,1/21/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38835485,am_am
A06/AM30/20210126_180705.WAV,26,1,21,18:07:05,1/26/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38839898,am_am
A06/AM30/20210123_180640.WAV,23,1,21,18:06:40,1/23/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38837018,am_am
A06/AM30/20210101_181435.WAV,1,1,21,18:14:35,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815148,am_am
A06/AM30/20210101_181230.WAV,1,1,21,18:12:30,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815140,am_am
A06/AM30/20210101_181255.WAV,1,1,21,18:12:55,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815142,am_am
A06/AM30/20210101_181320.WAV,1,1,21,18:13:20,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815143,am_am
A06/AM30/20210101_181345.WAV,1,1,21,18:13:45,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815145,am_am
A06/AM30/20210101_181410.WAV,1,1,21,18:14:10,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815147,am_am
A06/AM30/20210101_181500.WAV,1,1,21,18:15:00,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815150,am_am
A06/AM30/20210101_181525.WAV,1,1,21,18:15:25,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815151,am_am
A06/AM30/20210101_181550.WAV,1,1,21,18:15:50,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815153,am_am
A06/AM30/20210101_181615.WAV,1,1,21,18:16:15,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38815155,am_am
A06/AM31/20210104_045705.WAV,4,1,21,04:57:05,1/4/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38918063,am_am
A06/AM31/20201230_042435.WAV,30,12,20,04:24:35,12/30/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38907039,am_am
A06/AM31/20210103_043615.WAV,3,1,21,04:36:15,1/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38916804,am_am
A07/AM86/20201228_201615.WAV,28,12,20,20:16:15,12/28/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38995509,am_am
A07/AM86/20201228_201640.WAV,28,12,20,20:16:40,12/28/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38995511,am_am
A07/AM86/20201229_205345.WAV,29,12,20,20:53:45,12/29/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38996284,am_am
A07/AM86/20210201_181525.WAV,1,2,21,18:15:25,2/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39029116,am_am
A07/AM86/20201231_180820.WAV,31,12,20,18:08:20,12/31/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38997345,am_am
A07/AM86/20210126_181140.WAV,26,1,21,18:11:40,1/26/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39023967,am_am
A07/AM86/20210124_181525.WAV,24,1,21,18:15:25,1/24/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39022254,am_am
A07/AM86/20210201_181500.WAV,1,2,21,18:15:00,2/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39029114,am_am
A07/AM86/20210126_180435.WAV,26,1,21,18:04:35,1/26/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39023934,am_am
A07/AM87/20210102_044705.WAV,2,1,21,04:47:05,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38877505,am_am
A07/AM87/20210102_044845.WAV,2,1,21,04:48:45,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38877516,am_am
A07/AM87/20210102_044820.WAV,2,1,21,04:48:20,1/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38877513,am_am
A07/AM87/20201226_045205.WAV,26,12,20,04:52:05,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38869427,am_am
A07/AM87/20201223_021525.WAV,23,12,20,02:15:25,12/23/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/38865754,am_am
A09/AM22/20210131_192910.WAV,31,1,21,19:29:10,1/31/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39063936,am_am
A09/AM22/20210118_190000.WAV,18,1,21,19:00:00,1/18/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39055015,am_am
A09/AM22/20210203_182205.WAV,3,2,21,18:22:05,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068481,am_am
A09/AM22/20210203_182050.WAV,3,2,21,18:20:50,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068472,am_am
A09/AM22/20210203_182025.WAV,3,2,21,18:20:25,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068466,am_am
A09/AM22/20210203_182000.WAV,3,2,21,18:20:00,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068462,am_am
A09/AM22/20210203_182115.WAV,3,2,21,18:21:15,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068474,am_am
A09/AM22/20210203_182140.WAV,3,2,21,18:21:40,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068478,am_am
A09/AM22/20210203_182230.WAV,3,2,21,18:22:30,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068484,am_am
A09/AM22/20210203_182255.WAV,3,2,21,18:22:55,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068487,am_am
A09/AM22/20210203_182320.WAV,3,2,21,18:23:20,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068492,am_am
A09/AM22/20210203_182345.WAV,3,2,21,18:23:45,2/3/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39068494,am_am
A09/AM23/20210116_020820.WAV,16,1,21,02:08:20,1/16/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39069990,am_am
A09/AM23/20210116_020755.WAV,16,1,21,02:07:55,1/16/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39069988,am_am
A09/AM23/20210116_020910.WAV,16,1,21,02:09:10,1/16/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39069996,am_am
A09/AM23/20210201_043115.WAV,1,2,21,04:31:15,2/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39082319,am_am
A09/AM23/20210101_035050.WAV,1,1,21,03:50:50,1/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39055647,am_am
A09/AM23/20210202_045255.WAV,2,2,21,04:52:55,2/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39083244,am_am
A09/AM23/20210116_020845.WAV,16,1,21,02:08:45,1/16/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39069994,am_am
A09/AM23/20210201_043050.WAV,1,2,21,04:30:50,2/1/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39082317,am_am
A09/AM23/20210202_045320.WAV,2,2,21,04:53:20,2/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39083247,am_am
A09/AM23/20210202_045435.WAV,2,2,21,04:54:35,2/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39083252,am_am
A09/AM23/20210202_045230.WAV,2,2,21,04:52:30,2/2/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39083243,am_am
M00/AM12/20210128_203615.WAV,28,1,21,20:36:15,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168272,am_am
M00/AM12/20210128_203640.WAV,28,1,21,20:36:40,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168278,am_am
M00/AM12/20210128_203410.WAV,28,1,21,20:34:10,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168258,am_am
M00/AM12/20210128_203525.WAV,28,1,21,20:35:25,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168266,am_am
M00/AM12/20210128_203550.WAV,28,1,21,20:35:50,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168271,am_am
M00/AM12/20210128_203705.WAV,28,1,21,20:37:05,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168279,am_am
M00/AM12/20210128_203730.WAV,28,1,21,20:37:30,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168282,am_am
M00/AM12/20210128_203755.WAV,28,1,21,20:37:55,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39168285,am_am
M00/AM12/20201210_182025.WAV,10,12,20,18:20:25,12/10/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39089119,am_am
M00/AM13/20210130_034115.WAV,30,1,21,03:41:15,1/30/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39139352,am_am
M00/AM13/20210130_034000.WAV,30,1,21,03:40:00,1/30/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39139346,am_am
M00/AM13/20210130_045525.WAV,30,1,21,04:55:25,1/30/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39139751,am_am
M00/AM13/20210112_031115.WAV,12,1,21,03:11:15,1/12/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39130187,am_am
M02/AM28/20210104_180615.WAV,4,1,21,18:06:15,1/4/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/39243926,am_am
M03/AM34/20210128_180845.WAV,28,1,21,18:08:45,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47524622,am_am
M04/AM10/20210113_181205.WAV,13,1,21,18:12:05,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629192,am_am
M04/AM10/20210113_201525.WAV,13,1,21,20:15:25,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47630250,am_am
M04/AM10/20210113_181550.WAV,13,1,21,18:15:50,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629210,am_am
M04/AM10/20210113_181345.WAV,13,1,21,18:13:45,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629200,am_am
M04/AM10/20210113_181410.WAV,13,1,21,18:14:10,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629202,am_am
M04/AM10/20210113_181435.WAV,13,1,21,18:14:35,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629203,am_am
M04/AM10/20210113_181500.WAV,13,1,21,18:15:00,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629205,am_am
M04/AM10/20210113_181525.WAV,13,1,21,18:15:25,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629208,am_am
M04/AM10/20210113_181615.WAV,13,1,21,18:16:15,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629212,am_am
M04/AM10/20210113_181640.WAV,13,1,21,18:16:40,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629214,am_am
M04/AM10/20210113_181705.WAV,13,1,21,18:17:05,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629217,am_am
M04/AM10/20210113_181730.WAV,13,1,21,18:17:30,1/13/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47629218,am_am
M04/AM10/20201226_190255.WAV,26,12,20,19:02:55,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597363,am_am
M04/AM10/20201226_190320.WAV,26,12,20,19:03:20,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597362,am_am
M04/AM10/20201226_190345.WAV,26,12,20,19:03:45,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597364,am_am
M04/AM10/20201226_190410.WAV,26,12,20,19:04:10,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597366,am_am
M04/AM10/20201226_190435.WAV,26,12,20,19:04:35,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597368,am_am
M04/AM10/20201226_190500.WAV,26,12,20,19:05:00,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597369,am_am
M04/AM10/20201226_190525.WAV,26,12,20,19:05:25,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597371,am_am
M04/AM10/20201226_190550.WAV,26,12,20,19:05:50,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597370,am_am
M04/AM10/20201226_190615.WAV,26,12,20,19:06:15,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597372,am_am
M04/AM10/20201226_190640.WAV,26,12,20,19:06:40,12/26/20,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47597374,am_am
M05/AM66/20210126_181320.WAV,26,1,21,18:13:20,1/26/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47720239,am_am
M05/AM66/20210128_180025.WAV,28,1,21,18:00:25,1/28/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47721555,am_am
N02/AM51/20210131_044935.WAV,31,1,21,04:49:35,1/31/21,https://arbimon.rfcx.org/api/project/1485-juliana-project/recordings/download/47940851,am_am
